10358;44;6076;267344;267344;Shipped;12;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10371;25;9727;243175;243175;Shipped;1;2005;Classic Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10383;22;9176;201872;201872;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10394;31;5029;155899;155899;Shipped;3;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10412;21;526;11046;11046;Shipped;5;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10425;55;4682;25751;257510;In Process;5;2005;Classic Cars;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10107;25;100;284575;284575;Shipped;2;2003;Motorcycles;Land of Toys Inc.;NYC;USA;Yu Kwai;Small
10120;35;9805;343175;343175;Shipped;4;2003;Motorcycles;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Medium
10134;35;9354;32739;327390;Shipped;7;2003;Motorcycles;Lyon Souveniers;Paris;France;Da Cunha Daniel;Medium
10145;43;958;41194;41194;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young Julie;Medium
10159;44;100;535568;535568;Shipped;10;2003;Motorcycles;Corporate Gift Ideas Co.;San Francisco;USA;Brown Julie;Medium
10168;50;100;57475;57475;Shipped;10;2003;Motorcycles;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Medium
10180;48;100;535536;535536;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Medium
10188;25;100;253575;253575;Shipped;11;2003;Motorcycles;Herkku Gifts;Bergen;Norway;Oeztan Veysel;Small
10201;39;100;435123;435123;Shipped;12;2003;Motorcycles;Mini Wheels Co.;San Francisco;USA;Murphy Julie;Medium
10211;25;9016;2254;225400;Shipped;1;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Small
10223;32;9129;292128;292128;Shipped;2;2004;Motorcycles;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
10237;20;100;2299;2299;Shipped;4;2004;Motorcycles;Vitachrome Inc.;NYC;USA;Frick Michael;Small
10251;26;100;263718;263718;Shipped;5;2004;Motorcycles;Tekni Collectables Inc.;Newark;USA;Brown William;Small
10263;42;100;430752;430752;Shipped;6;2004;Motorcycles;Gift Depot Inc.;Bridgewater;USA;King Julie;Medium
10275;21;100;215376;215376;Shipped;7;2004;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10285;34;100;371688;371688;Shipped;8;2004;Motorcycles;Marta's Replicas Co.;Cambridge;USA;Hernandez Marta;Medium
10299;47;100;545576;545576;Shipped;9;2004;Motorcycles;Toys of Finland, Co.;Helsinki;Finland;Karttunen Matti;Medium
10309;21;100;265062;265062;Shipped;10;2004;Motorcycles;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Small
10318;48;100;643728;643728;Shipped;11;2004;Motorcycles;Diecast Classics Inc.;Allentown;USA;Yu Kyung;Medium
10329;30;8778;26334;263340;Shipped;11;2004;Motorcycles;Land of Toys Inc.;NYC;USA;Yu Kwai;Small
10339;27;8439;227853;227853;Shipped;11;2004;Motorcycles;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura Akiko;Small
10362;50;9692;4846;484600;Shipped;1;2005;Motorcycles;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Medium
10374;38;100;41971;41971;Shipped;2;2005;Motorcycles;Australian Gift Network, Co;South Brisbane;Australia;Calaghan Tony;Medium
10389;45;100;459765;459765;Shipped;3;2005;Motorcycles;Scandinavian Gift Ideas;Boras;Sweden;Larsson Maria;Medium
10403;46;100;52877;52877;Shipped;4;2005;Motorcycles;UK Collectables, Ltd.;Liverpool;UK;Devon Elizabeth;Medium
10417;35;100;355005;355005;Disputed;5;2005;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10110;29;5937;172173;172173;Shipped;3;2003;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Small
10123;50;5987;29935;299350;Shipped;5;2003;Classic Cars;Atelier graphique;Nantes;France;Schmitt Carine;Small
10137;26;4981;129506;129506;Shipped;7;2003;Classic Cars;Reims Collectables;Reims;France;Henriot Paul;Small
10148;47;5685;267195;267195;Shipped;9;2003;Classic Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara Anna;Small
10161;23;5333;122659;122659;Shipped;10;2003;Classic Cars;Heintze Collectables;Aaarhus;Denmark;Ibsen Palle;Small
10172;34;4276;145384;145384;Shipped;11;2003;Classic Cars;Gift Depot Inc.;Bridgewater;USA;King Julie;Small
10181;34;5383;183022;183022;Shipped;11;2003;Classic Cars;Herkku Gifts;Bergen;Norway;Oeztan Veysel;Small
10192;47;5383;253001;253001;Shipped;11;2003;Classic Cars;Online Diecast Creations Co.;Nashua;USA;Young Valarie;Small
10204;45;4981;224145;224145;Shipped;12;2003;Classic Cars;Muscle Machine Inc;NYC;USA;Young Jeff;Small
10212;45;5333;239985;239985;Shipped;1;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10226;36;4327;155772;155772;Shipped;2;2004;Classic Cars;Collectable Mini Designs Co.;San Diego;USA;Thompson Valarie;Small
10241;21;4025;84525;84525;Shipped;4;2004;Classic Cars;Mini Caravy;Strasbourg;France;Citeaux Frederique;Small
10266;28;483;13524;13524;Shipped;7;2004;Classic Cars;L'ordine Souveniers;Reggio Emilia;Italy;Moroni Maurizio;Small
10278;35;4528;15848;158480;Shipped;8;2004;Classic Cars;Signal Gift Stores;Las Vegas;USA;King Sue;Small
10288;50;5232;2616;261600;Shipped;9;2004;Classic Cars;Handji Gifts& Co;Singapore;Singapore;Victorino Wendy;Small
10301;22;5132;112904;112904;Shipped;10;2003;Classic Cars;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe Jan;Small
10311;45;493;22185;22185;Shipped;10;2004;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10321;48;4226;202848;202848;Shipped;11;2004;Classic Cars;FunGiftIdeas.com;New Bedford;USA;Benitez Violeta;Small
10332;20;8796;17592;175920;Shipped;11;2004;Classic Cars;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Small
10343;27;3621;97767;97767;Shipped;11;2004;Classic Cars;Reims Collectables;Reims;France;Henriot Paul;Small
10367;38;385;1463;14630;Resolved;1;2005;Classic Cars;Toys4GrownUps.com;Pasadena;USA;Young Julie;Small
10379;32;100;397056;397056;Shipped;2;2005;Classic Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10407;64;4025;2576;257600;On Hold;4;2005;Classic Cars;The Sharp Gifts Warehouse;San Jose;USA;Frick Sue;Small
10420;37;6037;223369;223369;In Process;5;2005;Classic Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley Adrian;Small
10106;28;8863;248164;248164;Shipped;2;2003;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Small
10120;39;100;465153;465153;Shipped;4;2003;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Medium
10133;41;941;38581;38581;Shipped;6;2003;Planes;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10145;40;8754;35016;350160;Shipped;8;2003;Planes;Toys4GrownUps.com;Pasadena;USA;Young Julie;Medium
10168;49;100;64337;64337;Shipped;10;2003;Planes;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Medium
10210;27;9848;265896;265896;Shipped;1;2004;Planes;Osaka Souveniers Co.;Osaka;Japan;Kentary Mory;Small
10223;34;100;360876;360876;Shipped;2;2004;Planes;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Medium
10235;23;9629;221467;221467;Shipped;4;2004;Planes;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln Elizabeth;Small
10250;31;8863;274753;274753;Shipped;5;2004;Planes;The Sharp Gifts Warehouse;San Jose;USA;Frick Sue;Small
10262;34;9738;331092;331092;Cancelled;6;2004;Planes;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10275;25;952;2380;23800;Shipped;7;2004;Planes;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10284;22;100;231088;231088;Shipped;8;2004;Planes;Norway Gifts By Mail, Co.;Oslo;Norway;Klaeboe Jan;Small
10297;32;100;406176;406176;Shipped;9;2004;Planes;Clover Collections, Co.;Dublin;Ireland;Cassidy Dean;Medium
10308;31;100;34937;34937;Shipped;10;2004;Planes;Mini Classics;White Plains;USA;Frick Steve;Medium
10316;25;100;287225;287225;Shipped;11;2004;Planes;giftsbymail.co.uk;Cowes;UK;Bennett Helen;Small
10328;47;8754;411438;411438;Shipped;11;2004;Planes;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Medium
10339;21;5065;106365;106365;Shipped;11;2004;Planes;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura Akiko;Small
10353;28;7173;200844;200844;Shipped;12;2004;Planes;Gift Ideas Corp.;Glendale;USA;Lewis Dan;Small
10374;46;941;43286;43286;Shipped;2;2005;Planes;Australian Gift Network, Co;South Brisbane;Australia;Calaghan Tony;Medium
10386;33;4171;137643;137643;Resolved;3;2005;Planes;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10398;43;100;555216;555216;Shipped;3;2005;Planes;Reims Collectables;Reims;France;Henriot Paul;Medium
10401;38;9629;365902;365902;On Hold;4;2005;Planes;Tekni Collectables Inc.;Newark;USA;Brown William;Medium
10416;47;8863;416561;416561;Shipped;5;2005;Planes;L'ordine Souveniers;Reggio Emilia;Italy;Moroni Maurizio;Medium
10101;45;312;1404;14040;Shipped;1;2003;Vintage Cars;Blauer See Auto, Co.;Frankfurt;Germany;Keitel Roland;Small
10110;20;3551;7102;71020;Shipped;3;2003;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Small
10124;45;3784;17028;170280;Shipped;5;2003;Vintage Cars;Signal Gift Stores;Las Vegas;USA;King Sue;Small
10149;36;3319;119484;119484;Shipped;9;2003;Vintage Cars;Signal Collectibles Ltd.;Brisbane;USA;Taylor Sue;Small
10162;37;2722;100714;100714;Shipped;10;2003;Vintage Cars;Corporate Gift Ideas Co.;San Francisco;USA;Brown Julie;Small
10173;31;3153;97743;97743;Shipped;11;2003;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Small
10182;39;3684;143676;143676;Shipped;11;2003;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10193;26;2921;75946;75946;Shipped;11;2003;Vintage Cars;Australian Collectables, Ltd;Glen Waverly;Australia;Connery Sean;Small
10205;32;3717;118944;118944;Shipped;12;2003;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10214;20;3419;6838;68380;Shipped;1;2004;Vintage Cars;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer Mart¡n;Small
10227;42;2921;122682;122682;Shipped;3;2004;Vintage Cars;Saveley & Henriot, Co.;Lyon;France;Saveley Mary;Small
10243;33;2954;97482;97482;Shipped;4;2004;Vintage Cars;Diecast Collectables;Boston;USA;Franco Valarie;Small
10280;20;2888;5776;57760;Shipped;8;2004;Vintage Cars;Amica Models & Co.;Torino;Italy;Accorti Paolo;Small
10288;29;3817;110693;110693;Shipped;9;2004;Vintage Cars;Handji Gifts& Co;Singapore;Singapore;Victorino Wendy;Small
10304;23;302;6946;6946;Shipped;10;2004;Vintage Cars;Auto Assoc. & Cie.;Versailles;France;Tonini Daniel;Small
10312;39;2954;115206;115206;Shipped;10;2004;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10322;20;100;2624;2624;Shipped;11;2004;Vintage Cars;Online Diecast Creations Co.;Nashua;USA;Young Valarie;Small
10332;45;8191;368595;368595;Shipped;11;2004;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Medium
10344;20;3518;7036;70360;Shipped;11;2004;Vintage Cars;Marseille Mini Autos;Marseille;France;Lebihan Laurence;Small
10356;48;100;9720;9720;Shipped;12;2004;Vintage Cars;Lyon Souveniers;Paris;France;Da Cunha Daniel;Large
10367;23;3629;83467;83467;Resolved;1;2005;Vintage Cars;Toys4GrownUps.com;Pasadena;USA;Young Julie;Small
10380;32;7056;225792;225792;Shipped;2;2005;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10391;33;100;834471;834471;Shipped;3;2005;Vintage Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara Anna;Large
10409;61;2954;180194;180194;Shipped;4;2005;Vintage Cars;Handji Gifts& Co;Singapore;Singapore;Victorino Wendy;Small
10420;45;2688;12096;120960;In Process;5;2005;Vintage Cars;Souveniers And Things Co.;Chatswood;Australia;Huxley Adrian;Small
10107;38;8303;315514;315514;Shipped;2;2003;Motorcycles;Land of Toys Inc.;NYC;USA;Yu Kwai;Medium
10120;34;8379;284886;284886;Shipped;4;2003;Motorcycles;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
10134;43;8303;357029;357029;Shipped;7;2003;Motorcycles;Lyon Souveniers;Paris;France;Da Cunha Daniel;Medium
10145;47;8303;390241;390241;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young Julie;Medium
10158;22;6703;147466;147466;Shipped;10;2003;Motorcycles;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Small
10168;29;7541;218689;218689;Shipped;10;2003;Motorcycles;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Small
10180;28;6855;19194;191940;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Small
10188;40;914;3656;36560;Shipped;11;2003;Motorcycles;Herkku Gifts;Bergen;Norway;Oeztan Veysel;Medium
10201;25;7388;1847;184700;Shipped;12;2003;Motorcycles;Mini Wheels Co.;San Francisco;USA;Murphy Julie;Small
10210;30;617;1851;18510;Shipped;1;2004;Motorcycles;Osaka Souveniers Co.;Osaka;Japan;Kentary Mory;Small
10223;38;6931;263378;263378;Shipped;2;2004;Motorcycles;Australian Collectors, Co.;Melbourne;Australia;Ferguson Peter;Small
10236;36;876;31536;31536;Shipped;4;2004;Motorcycles;Motor Mint Distributors Inc.;Philadelphia;USA;Hernandez Rosa;Medium
10250;32;876;28032;28032;Shipped;5;2004;Motorcycles;The Sharp Gifts Warehouse;San Jose;USA;Frick Sue;Small
10263;37;6246;231102;231102;Shipped;6;2004;Motorcycles;Gift Depot Inc.;Bridgewater;USA;King Julie;Small
10275;30;7998;23994;239940;Shipped;7;2004;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10285;39;7008;273312;273312;Shipped;8;2004;Motorcycles;Marta's Replicas Co.;Cambridge;USA;Hernandez Marta;Small
10297;32;6551;209632;209632;Shipped;9;2004;Motorcycles;Clover Collections, Co.;Dublin;Ireland;Cassidy Dean;Small
10308;47;6322;297134;297134;Shipped;10;2004;Motorcycles;Mini Classics;White Plains;USA;Frick Steve;Small
10318;26;8683;225758;225758;Shipped;11;2004;Motorcycles;Diecast Classics Inc.;Allentown;USA;Yu Kyung;Small
10329;37;9443;349391;349391;Shipped;11;2004;Motorcycles;Land of Toys Inc.;NYC;USA;Yu Kwai;Medium
10340;55;7998;43989;439890;Shipped;11;2004;Motorcycles;Enaco Distributors;Barcelona;Spain;Saavedra Eduardo;Medium
10363;21;100;359562;359562;Shipped;1;2005;Motorcycles;Suominen Souveniers;Espoo;Finland;Suominen Kalle;Medium
10375;23;100;244329;244329;Shipped;2;2005;Motorcycles;La Rochelle Gifts;Nantes;France;Labrune Janine;Small
10389;49;814;39886;39886;Shipped;3;2005;Motorcycles;Scandinavian Gift Ideas;Boras;Sweden;Larsson Maria;Medium
10402;59;876;51684;51684;Shipped;4;2005;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Medium
10416;32;876;28032;28032;Shipped;5;2005;Motorcycles;L'ordine Souveniers;Reggio Emilia;Italy;Moroni Maurizio;Small
10105;43;100;634121;634121;Shipped;2;2003;Ships;Danish Wholesale Imports;Kobenhavn;Denmark;Petersen Jytte;Medium
10117;41;100;518978;518978;Shipped;4;2003;Ships;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad Eric;Medium
10129;45;100;602775;602775;Shipped;6;2003;Ships;Stylish Desk Decors, Co.;London;UK;Brown Ann;Medium
10142;33;100;3366;3366;Shipped;8;2003;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10153;40;100;54564;54564;Shipped;9;2003;Ships;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10167;33;100;381216;381216;Cancelled;10;2003;Ships;Scandinavian Gift Ideas;Boras;Sweden;Larsson Maria;Medium
10177;50;100;6083;6083;Shipped;11;2003;Ships;CAF Imports;Madrid;Spain;Fernandez Jesus;Medium
10185;30;100;31707;31707;Shipped;11;2003;Ships;Mini Creations Ltd.;New Bedford;USA;Tam Wing C;Medium
10197;41;100;45346;45346;Shipped;11;2003;Ships;Enaco Distributors;Barcelona;Spain;Saavedra Eduardo;Medium
10208;35;100;430115;430115;Shipped;1;2004;Ships;Saveley & Henriot, Co.;Lyon;France;Saveley Mary;Medium
10221;49;100;680463;680463;Shipped;2;2004;Ships;Petit Auto;Bruxelles;Belgium;Dewey Catherine;Medium
10232;46;100;565294;565294;Shipped;3;2004;Ships;giftsbymail.co.uk;Cowes;UK;Bennett Helen;Medium
10248;48;100;696048;696048;Cancelled;5;2004;Ships;Land of Toys Inc.;NYC;USA;Yu Kwai;Medium
10261;36;100;45126;45126;Shipped;6;2004;Ships;Quebec Home Shopping Network;Montreal;Canada;Fresnisre Jean;Medium
10273;22;100;278476;278476;Shipped;7;2004;Ships;Petit Auto;Bruxelles;Belgium;Dewey Catherine;Small
10283;42;100;531636;531636;Shipped;8;2004;Ships;Royal Canadian Collectables, Ltd.;Tsawassen;Canada;Lincoln Elizabeth;Medium
10293;21;100;294189;294189;Shipped;9;2004;Ships;Amica Models & Co.;Torino;Italy;Accorti Paolo;Small
10306;29;100;32074;32074;Shipped;10;2004;Ships;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Medium
10315;35;100;421505;421505;Shipped;10;2004;Ships;La Rochelle Gifts;Nantes;France;Labrune Janine;Medium
10326;41;100;433329;433329;Shipped;11;2004;Ships;Volvo Model Replicas, Co;Lule;Sweden;Berglund Christina;Medium
10337;29;7197;208713;208713;Shipped;11;2004;Ships;Classic Legends Inc.;NYC;USA;Hernandez Maria;Small
10350;34;5033;171122;171122;Shipped;12;2004;Ships;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10372;37;100;391053;391053;Shipped;1;2005;Ships;Tokyo Collectables, Ltd;Minato-ku;Japan;Shimamura Akiko;Medium
10384;28;8054;225512;225512;Shipped;2;2005;Ships;Corporate Gift Ideas Co.;San Francisco;USA;Brown Julie;Small
10396;49;100;572075;572075;Shipped;3;2005;Ships;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10414;23;100;333523;333523;On Hold;5;2005;Ships;Gifts4AllAges.com;Boston;USA;Yoshido Juri;Medium
10101;46;5376;247296;247296;Shipped;1;2003;Vintage Cars;Blauer See Auto, Co.;Frankfurt;Germany;Keitel Roland;Small
10110;39;4435;172965;172965;Shipped;3;2003;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Small
10124;22;4525;9955;99550;Shipped;5;2003;Vintage Cars;Signal Gift Stores;Las Vegas;USA;King Sue;Small
10149;49;4928;241472;241472;Shipped;9;2003;Vintage Cars;Signal Collectibles Ltd.;Brisbane;USA;Taylor Sue;Small
10162;43;3629;156047;156047;Shipped;10;2003;Vintage Cars;Corporate Gift Ideas Co.;San Francisco;USA;Brown Julie;Small
10173;27;4122;111294;111294;Shipped;11;2003;Vintage Cars;Rovelli Gifts;Bergamo;Italy;Rovelli Giovanni;Small
10182;31;3674;113894;113894;Shipped;11;2003;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10193;20;5062;10124;101240;Shipped;11;2003;Vintage Cars;Australian Collectables, Ltd;Glen Waverly;Australia;Connery Sean;Small
10205;24;3808;91392;91392;Shipped;12;2003;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10214;49;4794;234906;234906;Shipped;1;2004;Vintage Cars;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer Mart¡n;Small
10227;24;4838;116112;116112;Shipped;3;2004;Vintage Cars;Saveley & Henriot, Co.;Lyon;France;Saveley Mary;Small
10244;39;4525;176475;176475;Shipped;4;2004;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10255;37;457;16909;16909;Shipped;6;2004;Vintage Cars;Mini Caravy;Strasbourg;France;Citeaux Frederique;Small
10280;45;4749;213705;213705;Shipped;8;2004;Vintage Cars;Amica Models & Co.;Torino;Italy;Accorti Paolo;Small
10289;45;4838;21771;217710;Shipped;9;2004;Vintage Cars;Herkku Gifts;Bergen;Norway;Oeztan Veysel;Small
10304;44;3942;173448;173448;Shipped;10;2004;Vintage Cars;Auto Assoc. & Cie.;Versailles;France;Tonini Daniel;Small
10312;23;3763;86549;86549;Shipped;10;2004;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10322;30;100;35001;35001;Shipped;11;2004;Vintage Cars;Online Diecast Creations Co.;Nashua;USA;Young Valarie;Medium
10332;26;8552;222352;222352;Shipped;11;2004;Vintage Cars;AV Stores, Co.;Manchester;UK;Ashworth Victoria;Small
10345;43;5376;231168;231168;Shipped;11;2004;Vintage Cars;Atelier graphique;Nantes;France;Schmitt Carine;Small
10356;26;3186;82836;82836;Shipped;12;2004;Vintage Cars;Lyon Souveniers;Paris;France;Da Cunha Daniel;Small
10367;28;3059;85652;85652;Resolved;1;2005;Vintage Cars;Toys4GrownUps.com;Pasadena;USA;Young Julie;Small
10380;27;6835;184545;184545;Shipped;2;2005;Vintage Cars;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Small
10391;24;100;404208;404208;Shipped;3;2005;Vintage Cars;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara Anna;Medium
10421;40;457;1828;18280;In Process;5;2005;Vintage Cars;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10103;36;100;368028;368028;Shipped;1;2003;Trucks and Buses;Baane Mini Imports;Stavern;Norway;Bergulfsen Jonas;Medium
10114;21;100;292509;292509;Shipped;4;2003;Trucks and Buses;La Corne D'abondance, Co.;Paris;France;Bertrand Marie;Small
10126;27;100;341577;341577;Shipped;5;2003;Trucks and Buses;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer Mart¡n;Medium
10140;47;100;510514;510514;Shipped;7;2003;Trucks and Buses;Technics Stores Inc.;Burlingame;USA;Hirano Juri;Medium
10151;42;100;50988;50988;Shipped;9;2003;Trucks and Buses;Oulu Toy Supplies, Inc.;Oulu;Finland;Koskitalo Pirkko;Medium
10165;32;100;466176;466176;Shipped;10;2003;Trucks and Buses;Dragon Souveniers, Ltd.;Singapore;Singapore;Natividad Eric;Medium
10175;28;100;296996;296996;Shipped;11;2003;Trucks and Buses;Stylish Desk Decors, Co.;London;UK;Brown Ann;Small
10184;24;100;349632;349632;Shipped;11;2003;Trucks and Buses;Iberia Gift Imports, Corp.;Sevilla;Spain;Roel Jose Pedro;Medium
10194;49;100;576093;576093;Shipped;11;2003;Trucks and Buses;Saveley & Henriot, Co.;Lyon;France;Saveley Mary;Medium
10207;46;100;681904;681904;Shipped;12;2003;Trucks and Buses;Diecast Collectables;Boston;USA;Franco Valarie;Medium
10217;28;100;314888;314888;Shipped;2;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino Wendy;Medium
10229;48;100;570432;570432;Shipped;3;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10246;29;100;35206;35206;Shipped;5;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10259;47;100;528562;528562;Shipped;6;2004;Trucks and Buses;Handji Gifts& Co;Singapore;Singapore;Victorino Wendy;Medium
10271;43;100;560505;560505;Shipped;7;2004;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10281;25;100;27795;27795;Shipped;8;2004;Trucks and Buses;Diecast Classics Inc.;Allentown;USA;Yu Kyung;Small
10291;48;100;539808;539808;Shipped;9;2004;Trucks and Buses;Scandinavian Gift Ideas;Boras;Sweden;Larsson Maria;Medium
10305;24;100;31896;31896;Shipped;10;2004;Trucks and Buses;Marta's Replicas Co.;Cambridge;USA;Hernandez Marta;Medium
10313;42;100;55818;55818;Shipped;10;2004;Trucks and Buses;Canadian Gift Exchange Network;Vancouver;Canada;Tannamuri Yoshi;Medium
10324;31;100;382044;382044;Shipped;11;2004;Trucks and Buses;Vitachrome Inc.;NYC;USA;Frick Michael;Medium
10334;42;100;552804;552804;On Hold;11;2004;Trucks and Buses;Volvo Model Replicas, Co;Lule;Sweden;Berglund Christina;Medium
10348;37;100;598142;598142;Shipped;11;2004;Trucks and Buses;Corrida Auto Replicas, Ltd;Madrid;Spain;Sommer Mart¡n;Medium
10358;41;100;568465;568465;Shipped;12;2004;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10371;20;100;34494;34494;Shipped;1;2005;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Medium
10382;20;100;26544;26544;Shipped;2;2005;Trucks and Buses;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10412;70;100;8498;8498;Shipped;5;2005;Trucks and Buses;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Large
10425;49;100;551054;551054;In Process;5;2005;Trucks and Buses;La Rochelle Gifts;Nantes;France;Labrune Janine;Medium
10108;35;5887;206045;206045;Shipped;3;2003;Motorcycles;Cruz & Sons Co.;Makati City;Philippines;Cruz Arnold;Small
10121;32;7688;246016;246016;Shipped;5;2003;Motorcycles;Reims Collectables;Reims;France;Henriot Paul;Small
10135;29;6164;178756;178756;Shipped;7;2003;Motorcycles;Mini Gifts Distributors Ltd.;San Rafael;USA;Nelson Valarie;Small
10145;27;6095;164565;164565;Shipped;8;2003;Motorcycles;Toys4GrownUps.com;Pasadena;USA;Young Julie;Small
10159;27;8034;216918;216918;Shipped;10;2003;Motorcycles;Corporate Gift Ideas Co.;San Francisco;USA;Brown Julie;Small
10169;38;7411;281618;281618;Shipped;11;2003;Motorcycles;Anna's Decorations, Ltd;North Sydney;Australia;O'Hara Anna;Small
10180;35;7203;252105;252105;Shipped;11;2003;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Small
10190;42;7619;319998;319998;Shipped;11;2003;Motorcycles;Euro Shopping Channel;Madrid;Spain;Freyre Diego;Medium
10211;21;6372;133812;133812;Shipped;1;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Small
10224;37;8034;297258;297258;Shipped;2;2004;Motorcycles;Daedalus Designs Imports;Lille;France;Rance Martine;Small
10237;26;7965;20709;207090;Shipped;4;2004;Motorcycles;Vitachrome Inc.;NYC;USA;Frick Michael;Small
10252;47;658;30926;30926;Shipped;5;2004;Motorcycles;Auto Canal Petit;Paris;France;Perrier Dominique;Medium
10264;37;651;24087;24087;Shipped;6;2004;Motorcycles;Gifts4AllAges.com;Boston;USA;Yoshido Juri;Small
